Aktiv	Infektionen	Genesen	ToteBestätigt	ToteGemeldet	TestungenGes	GesBesFälle	GesNBVerf	GesIBVerf	GesNBBel	GesIBBel	BFNH	Erkrankungen	LetzteAktualisierung	Timestamp
29526	95917	63366	1017	1057	2177572	93949	8022	626	1444	248	27834	95917	2020-10-29 13:02:00	2020-10-29 13:02:00
29526	96200	63366	1017	1057	2177572	93949	8022	626	1444	248	27834	96200	2020-10-29 14:02:01	2020-10-29 14:02:01
29527	96482	63366	1017	1056	2177572	93949	8022	626	1444	248	27835	96482	2020-10-29 15:02:00	2020-10-29 15:02:00
29527	96910	63366	1018	1056	2177572	93949	8022	626	1444	248	27835	96910	2020-10-29 16:02:00	2020-10-29 16:02:00
29527	97280	63366	1018	1056	2177572	93949	8022	626	1444	248	27835	97280	2020-10-29 17:02:00	2020-10-29 17:02:00
29527	97599	63366	1018	1056	2177572	93949	8022	626	1444	248	27835	97599	2020-10-29 18:02:00	2020-10-29 18:02:00
29527	97985	63366	1020	1056	2177572	93949	8022	626	1444	248	27835	97985	2020-10-29 19:02:00	2020-10-29 19:02:00
29527	98613	63366	1022	1056	2177572	93949	8022	626	1444	248	27835	98613	2020-10-29 20:02:00	2020-10-29 20:02:00
29527	98891	63366	1022	1056	2177572	93949	8022	626	1444	248	27835	98891	2020-10-29 21:02:00	2020-10-29 21:02:00
29527	99136	63366	1022	1056	2177572	93949	8022	626	1444	248	27835	99136	2020-10-29 22:02:00	2020-10-29 22:02:00
29527	99568	63366	1022	1056	2177572	93949	8022	626	1444	248	27835	99568	2020-10-29 23:02:00	2020-10-29 23:02:00
29527	99986	63366	1022	1056	2177572	93949	8022	626	1444	248	27835	99986	2020-10-30 00:02:00	2020-10-30 00:02:00
29527	100015	63366	1022	1056	2177572	93949	8022	626	1444	248	27835	100015	2020-10-30 01:02:00	2020-10-30 01:02:00
29527	100022	63366	1022	1056	2177572	93949	8022	626	1444	248	27835	100022	2020-10-30 02:02:00	2020-10-30 02:02:00
29527	100094	63366	1022	1056	2177572	93949	8022	626	1444	248	27835	100094	2020-10-30 03:02:00	2020-10-30 03:02:00
29527	100094	63366	1022	1056	2177572	93949	8022	626	1444	248	27835	100094	2020-10-30 04:02:00	2020-10-30 04:02:00
29527	100096	63366	1022	1056	2177572	93949	8022	626	1444	248	27835	100096	2020-10-30 05:02:00	2020-10-30 05:02:00
29527	100097	63366	1022	1056	2177572	93949	8022	626	1444	248	27835	100097	2020-10-30 06:02:00	2020-10-30 06:02:00
29527	100098	63366	1022	1056	2177572	93949	8022	626	1444	248	27835	100098	2020-10-30 07:02:00	2020-10-30 07:02:00
29527	100138	63366	1022	1056	2177572	93949	8022	626	1444	248	27835	100138	2020-10-30 08:02:00	2020-10-30 08:02:00
29527	100310	63366	1024	1056	2177572	93949	8022	626	1444	248	27835	100310	2020-10-30 09:02:00	2020-10-30 09:02:00
29527	100467	63366	1025	1056	2177572	93949	8022	626	1444	248	27835	100467	2020-10-30 10:02:00	2020-10-30 10:02:00
29527	100692	63366	1026	1056	2177572	93949	8022	626	1444	248	27835	100692	2020-10-30 11:02:00	2020-10-30 11:02:00
29527	100883	63366	1026	1056	2177572	93949	8022	626	1444	248	27835	100883	2020-10-30 12:02:00	2020-10-30 12:02:00
33507	101216	64987	1027	1082	2203993	99576	7662	626	1540	263	31704	101216	2020-10-30 13:02:00	2020-10-30 13:02:00
33507	101443	64987	1031	1082	2203993	99576	7662	626	1540	263	31704	101443	2020-10-30 14:02:01	2020-10-30 14:02:01
33507	101753	64987	1035	1082	2203993	99576	7662	626	1540	263	31704	101753	2020-10-30 15:02:00	2020-10-30 15:02:00
33507	102356	64987	1037	1082	2203993	99576	7662	626	1540	263	31704	102356	2020-10-30 16:02:00	2020-10-30 16:02:00
33507	102785	64987	1040	1082	2203993	99576	7662	626	1540	263	31704	102785	2020-10-30 17:02:00	2020-10-30 17:02:00
33507	103148	64987	1041	1082	2203993	99576	7662	626	1540	263	31704	103148	2020-10-30 18:02:00	2020-10-30 18:02:00
33507	103604	64987	1042	1082	2203993	99576	7662	626	1540	263	31704	103604	2020-10-30 19:02:00	2020-10-30 19:02:00
33507	104044	64987	1043	1082	2203993	99576	7662	626	1540	263	31704	104044	2020-10-30 20:02:00	2020-10-30 20:02:00
33507	104410	64987	1043	1082	2203993	99576	7662	626	1540	263	31704	104410	2020-10-30 21:02:00	2020-10-30 21:02:00
33507	104668	64987	1043	1082	2203993	99576	7662	626	1540	263	31704	104668	2020-10-30 22:02:00	2020-10-30 22:02:00
33507	105054	64987	1043	1082	2203993	99576	7662	626	1540	263	31704	105054	2020-10-30 23:02:00	2020-10-30 23:02:00
33507	105307	64987	1043	1082	2203993	99576	7662	626	1540	263	31704	105307	2020-10-31 00:02:00	2020-10-31 00:02:00
33507	105408	64987	1043	1082	2203993	99576	7662	626	1540	263	31704	105408	2020-10-31 01:02:00	2020-10-31 01:02:00
33507	105446	64987	1043	1082	2203993	99576	7662	626	1540	263	31704	105446	2020-10-31 02:02:00	2020-10-31 02:02:00
33507	105449	64987	1043	1082	2203993	99576	7662	626	1540	263	31704	105449	2020-10-31 03:02:00	2020-10-31 03:02:00
33507	105519	64987	1043	1082	2203993	99576	7662	626	1540	263	31704	105519	2020-10-31 04:02:00	2020-10-31 04:02:00
33507	105521	64987	1043	1082	2203993	99576	7662	626	1540	263	31704	105521	2020-10-31 05:02:00	2020-10-31 05:02:00
33507	105539	64987	1043	1082	2203993	99576	7662	626	1540	263	31704	105539	2020-10-31 06:02:00	2020-10-31 06:02:00
33507	105599	64987	1043	1082	2203993	99576	7662	626	1540	263	31704	105599	2020-10-31 07:02:00	2020-10-31 07:02:00
33507	105656	64987	1043	1082	2203993	99576	7662	626	1540	263	31704	105656	2020-10-31 08:02:00	2020-10-31 08:02:00
33507	105797	64987	1043	1082	2203993	99576	7662	626	1540	263	31704	105797	2020-10-31 09:02:00	2020-10-31 09:02:00
33507	105906	64987	1045	1082	2203993	99576	7662	626	1540	263	31704	105906	2020-10-31 10:02:00	2020-10-31 10:02:00
33507	106119	64987	1045	1082	2203993	99576	7662	626	1540	263	31704	106119	2020-10-31 11:02:00	2020-10-31 11:02:00
33507	106342	64987	1045	1082	2203993	99576	7662	626	1540	263	31704	106342	2020-10-31 12:02:00	2020-10-31 12:02:00
33507	106475	64987	1045	1082	2203993	99576	7662	626	1540	263	31704	106475	2020-10-31 13:02:00	2020-10-31 13:02:00
36590	106584	67226	1048	1109	2232735	104925	8678	655	1602	265	34723	106584	2020-10-31 14:02:01	2020-10-31 14:02:01
36590	106784	67226	1048	1109	2232735	104925	8678	655	1602	265	34723	106784	2020-10-31 15:02:00	2020-10-31 15:02:00
36590	107125	67226	1048	1109	2232735	104925	8678	655	1602	265	34723	107125	2020-10-31 16:02:00	2020-10-31 16:02:00
36590	107292	67226	1048	1109	2232735	104925	8678	655	1602	265	34723	107292	2020-10-31 17:02:00	2020-10-31 17:02:00
36590	107920	67226	1051	1109	2232735	104925	8678	655	1602	265	34723	107920	2020-10-31 20:02:00	2020-10-31 20:02:00
36590	108640	67226	1055	1109	2232735	104925	8678	655	1602	265	34723	108640	2020-10-31 21:02:00	2020-10-31 21:02:00
36590	109349	67226	1056	1109	2232735	104925	8678	655	1602	265	34723	109349	2020-10-31 22:02:00	2020-10-31 22:02:00
36590	109676	67226	1056	1109	2232735	104925	8678	655	1602	265	34723	109676	2020-10-31 23:02:00	2020-10-31 23:02:00
36590	109888	67226	1056	1109	2232735	104925	8678	655	1602	265	34723	109888	2020-11-01 00:02:00	2020-11-01 00:02:00
36590	110081	67226	1057	1109	2232735	104925	8678	655	1602	265	34723	110081	2020-11-01 01:02:00	2020-11-01 01:02:00
36590	110088	67226	1057	1109	2232735	104925	8678	655	1602	265	34723	110088	2020-11-01 02:02:00	2020-11-01 02:02:00
36590	110123	67226	1057	1109	2232735	104925	8678	655	1602	265	34723	110123	2020-11-01 03:02:00	2020-11-01 03:02:00
36590	110162	67226	1057	1109	2232735	104925	8678	655	1602	265	34723	110162	2020-11-01 04:02:00	2020-11-01 04:02:00
36590	110163	67226	1057	1109	2232735	104925	8678	655	1602	265	34723	110163	2020-11-01 05:02:00	2020-11-01 05:02:00
36590	110166	67226	1057	1109	2232735	104925	8678	655	1602	265	34723	110166	2020-11-01 06:02:00	2020-11-01 06:02:00
36590	110203	67226	1057	1109	2232735	104925	8678	655	1602	265	34723	110203	2020-11-01 07:02:00	2020-11-01 07:02:00
36590	110213	67226	1057	1109	2232735	104925	8678	655	1602	265	34723	110213	2020-11-01 08:02:00	2020-11-01 08:02:00
36590	110305	67226	1059	1109	2232735	104925	8678	655	1602	265	34723	110305	2020-11-01 09:02:00	2020-11-01 09:02:00
36590	110396	67226	1061	1109	2232735	104925	8678	655	1602	265	34723	110396	2020-11-01 10:02:00	2020-11-01 10:02:00
36590	110591	67226	1061	1109	2232735	104925	8678	655	1602	265	34723	110591	2020-11-01 11:02:00	2020-11-01 11:02:00
39415	110791	69336	1063	1130	2256051	109881	9886	653	1657	291	37467	110791	2020-11-01 12:02:00	2020-11-01 12:02:00
39415	110883	69336	1064	1130	2256051	109881	9886	653	1657	291	37467	110883	2020-11-01 13:02:00	2020-11-01 13:02:00
39415	111110	69336	1064	1130	2256051	109881	9886	653	1657	291	37467	111110	2020-11-01 14:02:01	2020-11-01 14:02:01
39415	111263	69336	1066	1130	2256051	109881	9886	653	1657	291	37467	111263	2020-11-01 15:02:00	2020-11-01 15:02:00
39415	111519	69336	1068	1130	2256051	109881	9886	653	1657	291	37467	111519	2020-11-01 16:02:00	2020-11-01 16:02:00
39415	111788	69336	1068	1130	2256051	109881	9886	653	1657	291	37467	111788	2020-11-01 17:02:00	2020-11-01 17:02:00
39415	112164	69336	1069	1130	2256051	109881	9886	653	1657	291	37467	112164	2020-11-01 18:02:00	2020-11-01 18:02:00
39415	112527	69336	1069	1130	2256051	109881	9886	653	1657	291	37467	112527	2020-11-01 19:02:00	2020-11-01 19:02:00
39415	112999	69336	1069	1130	2256051	109881	9886	653	1657	291	37467	112999	2020-11-01 20:02:00	2020-11-01 20:02:00
39415	113473	69336	1069	1130	2256051	109881	9886	653	1657	291	37467	113473	2020-11-01 21:02:00	2020-11-01 21:02:00
39415	113826	69336	1069	1130	2256051	109881	9886	653	1657	291	37467	113826	2020-11-01 22:02:00	2020-11-01 22:02:00
39415	114000	69336	1069	1130	2256051	109881	9886	653	1657	291	37467	114000	2020-11-01 23:02:00	2020-11-01 23:02:00
39415	114061	69336	1069	1130	2256051	109881	9886	653	1657	291	37467	114061	2020-11-02 00:02:00	2020-11-02 00:02:00
39415	114142	69336	1069	1130	2256051	109881	9886	653	1657	291	37467	114142	2020-11-02 01:02:00	2020-11-02 01:02:00
39415	114155	69336	1069	1130	2256051	109881	9886	653	1657	291	37467	114155	2020-11-02 02:02:00	2020-11-02 02:02:00
39415	114257	69336	1069	1130	2256051	109881	9886	653	1657	291	37467	114257	2020-11-02 03:02:00	2020-11-02 03:02:00
39415	114306	69336	1069	1130	2256051	109881	9886	653	1657	291	37467	114306	2020-11-02 04:02:00	2020-11-02 04:02:00
39415	114314	69336	1069	1130	2256051	109881	9886	653	1657	291	37467	114314	2020-11-02 05:02:00	2020-11-02 05:02:00
39415	114328	69336	1069	1130	2256051	109881	9886	653	1657	291	37467	114328	2020-11-02 06:02:00	2020-11-02 06:02:00
39415	114337	69336	1069	1130	2256051	109881	9886	653	1657	291	37467	114337	2020-11-02 07:02:00	2020-11-02 07:02:00
39415	114379	69336	1069	1130	2256051	109881	9886	653	1657	291	37467	114379	2020-11-02 08:02:00	2020-11-02 08:02:00
39415	114435	69336	1070	1130	2256051	109881	9886	653	1657	291	37467	114435	2020-11-02 09:02:00	2020-11-02 09:02:00
41166	114617	71691	1074	1159	2279501	114016	10381	630	1825	336	39005	114617	2020-11-02 10:02:00	2020-11-02 10:02:00
50643	138874	80604	1226	1268	2362948	132515	9151	549	2330	407	47906	138874	2020-11-06 07:02:00	2020-11-06 07:02:00
50643	139120	80604	1228	1268	2362948	132515	9151	549	2330	407	47906	139120	2020-11-06 08:02:00	2020-11-06 08:02:00
50643	139316	80604	1229	1268	2362948	132515	9151	549	2330	407	47906	139316	2020-11-06 09:02:00	2020-11-06 09:02:00
50643	139547	80604	1232	1268	2362948	132515	9151	549	2330	407	47906	139547	2020-11-06 10:02:00	2020-11-06 10:02:00
50643	139788	80604	1232	1268	2362948	132515	9151	549	2330	407	47906	139788	2020-11-06 11:02:00	2020-11-06 11:02:00
53932	140174	83707	1237	1340	2396015	138979	5946	580	2504	421	51007	140174	2020-11-06 12:02:00	2020-11-06 12:02:00
53932	140587	83707	1239	1340	2396015	138979	5946	580	2504	431	50997	140587	2020-11-06 13:02:00	2020-11-06 13:02:00
53932	140969	83707	1239	1340	2396015	138979	5946	580	2504	431	50997	140969	2020-11-06 14:02:00	2020-11-06 14:02:00
53932	141297	83707	1243	1340	2396015	138979	5946	580	2504	431	50997	141297	2020-11-06 15:02:00	2020-11-06 15:02:00
53932	141763	83707	1248	1340	2396015	138979	5946	580	2504	431	50997	141763	2020-11-06 16:02:00	2020-11-06 16:02:00
53932	142096	83707	1253	1340	2396015	138979	5946	580	2504	431	50997	142096	2020-11-06 17:02:00	2020-11-06 17:02:00
53932	142522	83707	1253	1340	2396015	138979	5946	580	2504	431	50997	142522	2020-11-06 18:02:00	2020-11-06 18:02:00
53932	142801	83707	1253	1340	2396015	138979	5946	580	2504	431	50997	142801	2020-11-06 19:02:00	2020-11-06 19:02:00
53932	143394	83707	1253	1340	2396015	138979	5946	580	2504	431	50997	143394	2020-11-06 20:02:00	2020-11-06 20:02:00
53932	143993	83707	1253	1340	2396015	138979	5946	580	2504	431	50997	143993	2020-11-06 21:02:00	2020-11-06 21:02:00
53932	144359	83707	1254	1340	2396015	138979	5946	580	2504	431	50997	144359	2020-11-06 22:02:00	2020-11-06 22:02:00
53932	144556	83707	1255	1340	2396015	138979	5946	580	2504	431	50997	144556	2020-11-06 23:02:00	2020-11-06 23:02:00
53932	144833	83707	1255	1340	2396015	138979	5946	580	2504	431	50997	144833	2020-11-07 00:02:00	2020-11-07 00:02:00
53932	145195	83707	1255	1340	2396015	138979	5946	580	2504	431	50997	145195	2020-11-07 01:02:00	2020-11-07 01:02:00
53932	145825	83707	1255	1340	2396015	138979	5946	580	2504	431	50997	145825	2020-11-07 02:02:00	2020-11-07 02:02:00
53932	146201	83707	1255	1340	2396015	138979	5946	580	2504	431	50997	146201	2020-11-07 03:02:00	2020-11-07 03:02:00
53932	146415	83707	1255	1340	2396015	138979	5946	580	2504	431	50997	146415	2020-11-07 04:02:00	2020-11-07 04:02:00
53932	146419	83707	1255	1340	2396015	138979	5946	580	2504	431	50997	146419	2020-11-07 05:02:00	2020-11-07 05:02:00
53932	146437	83707	1256	1340	2396015	138979	5946	580	2504	431	50997	146437	2020-11-07 06:02:00	2020-11-07 06:02:00
53932	146539	83707	1256	1340	2396015	138979	5946	580	2504	431	50997	146539	2020-11-07 07:02:00	2020-11-07 07:02:00
53932	146685	83707	1261	1340	2396015	138979	5946	580	2504	431	50997	146685	2020-11-07 08:02:00	2020-11-07 08:02:00
53932	146966	83707	1261	1340	2396015	138979	5946	580	2504	431	50997	146966	2020-11-07 09:02:00	2020-11-07 09:02:00
53932	147307	83707	1262	1340	2396015	138979	5946	580	2504	431	50997	147307	2020-11-07 10:02:00	2020-11-07 10:02:00
53932	147550	83707	1263	1340	2396015	138979	5946	580	2504	431	50997	147550	2020-11-07 11:02:00	2020-11-07 11:02:00
53932	147918	83707	1263	1340	2396015	138979	5946	580	2504	431	50997	147918	2020-11-07 12:02:00	2020-11-07 12:02:00
57570	148420	88273	1264	1377	2425825	147220	5668	515	2574	432	54564	148420	2020-11-07 13:02:00	2020-11-07 13:02:00
57570	148794	88273	1264	1377	2425825	147220	5668	515	2574	432	54564	148794	2020-11-07 14:02:00	2020-11-07 14:02:00
57570	148970	88273	1264	1377	2425825	147220	5668	515	2574	432	54564	148970	2020-11-07 15:02:00	2020-11-07 15:02:00
57570	149243	88273	1266	1377	2425825	147220	5668	515	2574	432	54564	149243	2020-11-07 16:02:00	2020-11-07 16:02:00
57570	149756	88273	1266	1377	2425825	147220	5668	515	2574	432	54564	149756	2020-11-07 17:02:00	2020-11-07 17:02:00
57570	150109	88273	1270	1377	2425825	147220	5668	515	2574	432	54564	150109	2020-11-07 18:02:00	2020-11-07 18:02:00
57570	150361	88273	1271	1377	2425825	147220	5668	515	2574	432	54564	150361	2020-11-07 19:02:00	2020-11-07 19:02:00
57570	150614	88273	1272	1377	2425825	147220	5668	515	2574	432	54564	150614	2020-11-07 20:02:00	2020-11-07 20:02:00
57570	151144	88273	1276	1377	2425825	147220	5668	515	2574	432	54564	151144	2020-11-07 21:02:00	2020-11-07 21:02:00
57570	151392	88273	1276	1377	2425825	147220	5668	515	2574	432	54564	151392	2020-11-07 22:02:00	2020-11-07 22:02:00
57570	151561	88273	1276	1377	2425825	147220	5668	515	2574	432	54564	151561	2020-11-07 23:02:00	2020-11-07 23:02:00
57570	151892	88273	1277	1377	2425825	147220	5668	515	2574	432	54564	151892	2020-11-08 00:02:00	2020-11-08 00:02:00
57570	152267	88273	1277	1377	2425825	147220	5668	515	2574	432	54564	152267	2020-11-08 01:02:00	2020-11-08 01:02:00
57570	152524	88273	1277	1377	2425825	147220	5668	515	2574	432	54564	152524	2020-11-08 02:02:00	2020-11-08 02:02:00
57570	152558	88273	1277	1377	2425825	147220	5668	515	2574	432	54564	152558	2020-11-08 03:02:00	2020-11-08 03:02:00
57570	152559	88273	1277	1377	2425825	147220	5668	515	2574	432	54564	152559	2020-11-08 04:02:00	2020-11-08 04:02:00
57570	152561	88273	1277	1377	2425825	147220	5668	515	2574	432	54564	152561	2020-11-08 05:02:00	2020-11-08 05:02:00
57570	152575	88273	1277	1377	2425825	147220	5668	515	2574	432	54564	152575	2020-11-08 06:02:00	2020-11-08 06:02:00
57570	152669	88273	1277	1377	2425825	147220	5668	515	2574	432	54564	152669	2020-11-08 07:02:00	2020-11-08 07:02:00
57570	152796	88273	1278	1377	2425825	147220	5668	515	2574	432	54564	152796	2020-11-08 08:02:00	2020-11-08 08:02:00
57570	152881	88273	1278	1377	2425825	147220	5668	515	2574	432	54564	152881	2020-11-08 09:02:00	2020-11-08 09:02:00
57570	153027	88273	1278	1377	2425825	147220	5668	515	2574	432	54564	153027	2020-11-08 10:02:00	2020-11-08 10:02:00
57570	153203	88273	1281	1377	2425825	147220	5668	515	2574	432	54564	153203	2020-11-08 11:02:00	2020-11-08 11:02:00
60023	153478	91719	1283	1411	2452692	153153	6364	503	2533	459	57031	153478	2020-11-08 12:02:00	2020-11-08 12:02:00
60023	153819	91719	1283	1411	2452692	153153	6364	503	2533	459	57031	153819	2020-11-08 13:02:00	2020-11-08 13:02:00
60023	154041	91719	1286	1411	2452692	153153	6364	503	2533	459	57031	154041	2020-11-08 14:02:00	2020-11-08 14:02:00
60023	154519	91719	1290	1411	2452692	153153	6364	503	2533	459	57031	154519	2020-11-08 15:02:00	2020-11-08 15:02:00
60023	155417	91719	1294	1411	2452692	153153	6364	503	2533	459	57031	155417	2020-11-08 16:02:00	2020-11-08 16:02:00
60023	155701	91719	1299	1411	2452692	153153	6364	503	2533	459	57031	155701	2020-11-08 17:02:00	2020-11-08 17:02:00
60023	155903	91719	1300	1411	2452692	153153	6364	503	2533	459	57031	155903	2020-11-08 18:02:00	2020-11-08 18:02:00
60023	156051	91719	1301	1411	2452692	153153	6364	503	2533	459	57031	156051	2020-11-08 19:02:00	2020-11-08 19:02:00
60023	156203	91719	1301	1411	2452692	153153	6364	503	2533	459	57031	156203	2020-11-08 20:02:00	2020-11-08 20:02:00
60023	156581	91719	1302	1411	2452692	153153	6364	503	2533	459	57031	156581	2020-11-08 21:02:00	2020-11-08 21:02:00
60023	157141	91719	1302	1411	2452692	153153	6364	503	2533	459	57031	157141	2020-11-08 23:02:00	2020-11-08 23:02:00
60023	157240	91719	1302	1411	2452692	153153	6364	503	2533	459	57031	157240	2020-11-09 00:02:00	2020-11-09 00:02:00
60023	157403	91719	1302	1411	2452692	153153	6364	503	2533	459	57031	157403	2020-11-09 01:02:00	2020-11-09 01:02:00
60023	157662	91719	1302	1411	2452692	153153	6364	503	2533	459	57031	157662	2020-11-09 02:02:00	2020-11-09 02:02:00
60023	157904	91719	1302	1411	2452692	153153	6364	503	2533	459	57031	157904	2020-11-09 03:02:00	2020-11-09 03:02:00
60023	158105	91719	1302	1411	2452692	153153	6364	503	2533	459	57031	158105	2020-11-09 04:02:00	2020-11-09 04:02:00
60023	158105	91719	1302	1411	2452692	153153	6364	503	2533	459	57031	158105	2020-11-09 05:02:00	2020-11-09 05:02:00
60023	158107	91719	1302	1411	2452692	153153	6364	503	2533	459	57031	158107	2020-11-09 06:02:00	2020-11-09 06:02:00
60023	158116	91719	1302	1411	2452692	153153	6364	503	2533	459	57031	158116	2020-11-09 07:02:00	2020-11-09 07:02:00
60023	158116	91719	1302	1411	2452692	153153	6364	503	2533	459	57031	158116	2020-11-09 08:02:00	2020-11-09 08:02:00
60023	158201	91719	1302	1411	2452692	153153	6364	503	2533	459	57031	158201	2020-11-09 09:02:00	2020-11-09 09:02:00
60023	158428	91719	1306	1411	2452692	153153	6364	503	2533	459	57031	158428	2020-11-09 10:02:00	2020-11-09 10:02:00
60023	158476	91719	1308	1411	2452692	153153	6364	503	2533	459	57031	158476	2020-11-09 11:02:00	2020-11-09 11:02:00
60023	158785	91719	1315	1411	2452692	153153	6364	503	2533	459	57031	158785	2020-11-09 12:02:00	2020-11-09 12:02:00
60023	159138	91719	1323	1411	2452692	153153	6364	503	2533	459	57031	159138	2020-11-09 13:02:00	2020-11-09 13:02:00
62355	159448	94627	1330	1454	2479068	158436	7640	564	2755	473	59127	159448	2020-11-09 14:02:00	2020-11-09 14:02:00
62665	159674	94627	1333	1454	2479068	158746	7640	564	2755	473	59437	159674	2020-11-09 15:02:00	2020-11-09 15:02:00
62665	159908	94627	1336	1454	2479068	158746	7640	564	2755	473	59437	159908	2020-11-09 16:02:00	2020-11-09 16:02:00
62665	160418	94627	1341	1454	2479068	158746	7640	564	2755	473	59437	160418	2020-11-09 17:02:00	2020-11-09 17:02:00
62665	160929	94627	1344	1454	2479068	158746	7640	564	2755	473	59437	160929	2020-11-09 18:02:00	2020-11-09 18:02:00
62665	161392	94627	1345	1454	2479068	158746	7640	564	2755	473	59437	161392	2020-11-09 19:02:00	2020-11-09 19:02:00
62665	161804	94627	1345	1454	2479068	158746	7640	564	2755	473	59437	161804	2020-11-09 20:02:00	2020-11-09 20:02:00
62665	162686	94627	1347	1454	2479068	158746	7640	564	2755	473	59437	162686	2020-11-09 21:02:00	2020-11-09 21:02:00
62665	163011	94627	1348	1454	2479068	158746	7640	564	2755	473	59437	163011	2020-11-09 22:02:00	2020-11-09 22:02:00
62665	163263	94627	1348	1454	2479068	158746	7640	564	2755	473	59437	163263	2020-11-09 23:02:00	2020-11-09 23:02:00
62665	163432	94627	1348	1454	2479068	158746	7640	564	2755	473	59437	163432	2020-11-10 00:02:00	2020-11-10 00:02:00
62665	163675	94627	1348	1454	2479068	158746	7640	564	2755	473	59437	163675	2020-11-10 01:02:00	2020-11-10 01:02:00
62665	163916	94627	1348	1454	2479068	158746	7640	564	2755	473	59437	163916	2020-11-10 02:02:00	2020-11-10 02:02:00
62665	163950	94627	1348	1454	2479068	158746	7640	564	2755	473	59437	163950	2020-11-10 03:02:00	2020-11-10 03:02:00
62665	163983	94627	1348	1454	2479068	158746	7640	564	2755	473	59437	163983	2020-11-10 04:02:00	2020-11-10 04:02:00
62665	163984	94627	1348	1454	2479068	158746	7640	564	2755	473	59437	163984	2020-11-10 05:02:00	2020-11-10 05:02:00
62665	163987	94627	1348	1454	2479068	158746	7640	564	2755	473	59437	163987	2020-11-10 06:02:00	2020-11-10 06:02:00
62665	163999	94627	1348	1454	2479068	158746	7640	564	2755	473	59437	163999	2020-11-10 07:02:00	2020-11-10 07:02:00
62665	164075	94627	1348	1454	2479068	158746	7640	564	2755	473	59437	164075	2020-11-10 08:02:00	2020-11-10 08:02:00
62665	164188	94627	1348	1454	2479068	158746	7640	564	2755	473	59437	164188	2020-11-10 09:02:00	2020-11-10 09:02:00
62665	164869	94627	1349	1454	2479068	158746	7640	564	2755	473	59437	164869	2020-11-10 10:02:00	2020-11-10 10:02:00
62665	165511	94627	1351	1454	2479068	158746	7640	564	2755	473	59437	165511	2020-11-10 11:02:00	2020-11-10 11:02:00
62665	165716	94627	1357	1454	2479068	158746	7640	564	2755	473	59437	165716	2020-11-10 12:02:00	2020-11-10 12:02:00
62665	166159	94627	1363	1454	2479068	158746	7640	564	2755	473	59437	166159	2020-11-10 13:02:00	2020-11-10 13:02:00
62665	166530	94627	1367	1454	2479068	158746	7640	564	2755	473	59437	166530	2020-11-10 14:02:00	2020-11-10 14:02:00
62665	166745	94627	1369	1454	2479068	158746	7640	564	2755	473	59437	166745	2020-11-10 15:02:00	2020-11-10 15:02:00
62665	166980	94627	1372	1454	2479068	158746	7640	564	2755	473	59437	166980	2020-11-10 16:02:00	2020-11-10 16:02:00
62665	167307	94627	1376	1454	2479068	158746	7640	564	2755	473	59437	167307	2020-11-10 17:02:00	2020-11-10 17:02:00
62665	167957	94627	1384	1454	2479068	158746	7640	564	2755	473	59437	167957	2020-11-10 18:02:00	2020-11-10 18:02:00
62665	168367	94627	1389	1454	2479068	158746	7640	564	2755	473	59437	168367	2020-11-10 19:02:00	2020-11-10 19:02:00
62665	168819	94627	1393	1454	2479068	158746	7640	564	2755	473	59437	168819	2020-11-10 20:02:00	2020-11-10 20:02:00
62665	169643	94627	1398	1454	2479068	158746	7640	564	2755	473	59437	169643	2020-11-10 21:02:00	2020-11-10 21:02:00
62665	170318	94627	1399	1454	2479068	158746	7640	564	2755	473	59437	170318	2020-11-10 22:02:00	2020-11-10 22:02:00
62665	170675	94627	1399	1454	2479068	158746	7640	564	2755	473	59437	170675	2020-11-10 23:02:00	2020-11-10 23:02:00
62665	170972	94627	1399	1454	2479068	158746	7640	564	2755	473	59437	170972	2020-11-11 00:02:00	2020-11-11 00:02:00
62665	171193	94627	1399	1454	2479068	158746	7640	564	2755	473	59437	171193	2020-11-11 01:02:00	2020-11-11 01:02:00
62665	171400	94627	1399	1454	2479068	158746	7640	564	2755	473	59437	171400	2020-11-11 02:02:00	2020-11-11 02:02:00
62665	171667	94627	1399	1454	2479068	158746	7640	564	2755	473	59437	171667	2020-11-11 03:02:00	2020-11-11 03:02:00
62665	172021	94627	1399	1454	2479068	158746	7640	564	2755	473	59437	172021	2020-11-11 04:02:00	2020-11-11 04:02:00
62665	172214	94627	1399	1454	2479068	158746	7640	564	2755	473	59437	172214	2020-11-11 05:02:00	2020-11-11 05:02:00
62665	172390	94627	1399	1454	2479068	158746	7640	564	2755	473	59437	172390	2020-11-11 06:02:00	2020-11-11 06:02:00
62665	172703	94627	1399	1454	2479068	158746	7640	564	2755	473	59437	172703	2020-11-11 07:02:00	2020-11-11 07:02:00
62665	172980	94627	1401	1454	2479068	158746	7640	564	2755	473	59437	172980	2020-11-11 08:02:00	2020-11-11 08:02:00
62665	173304	94627	1402	1454	2479068	158746	7640	564	2755	473	59437	173304	2020-11-11 09:02:00	2020-11-11 09:02:00
62665	173920	94627	1405	1454	2479068	158746	7640	564	2755	473	59437	173920	2020-11-11 10:02:00	2020-11-11 10:02:00
62665	174113	94627	1405	1454	2479068	158746	7640	564	2755	473	59437	174113	2020-11-11 11:02:00	2020-11-11 11:02:00
62665	175234	94627	1410	1454	2479068	158746	7640	564	2755	473	59437	175234	2020-11-11 12:02:00	2020-11-11 12:02:00
