Datum	Uhrzeit	Burgenland	Kärnten	Niederösterreich	Oberösterreich	Salzburg	Steiermark	Tirol	Vorarlberg	Wien	Österreich
2020-10-27	05:02:00	1927	2016	13016	13538	5674	7173	10810	4344	28193	86691
2020-10-27	06:02:00	1927	2017	13016	13543	5674	7173	10810	4344	28194	86698
2020-10-27	07:02:00	1927	2017	13016	13543	5670	7176	10810	4344	28194	86697
2020-10-27	08:02:00	1927	2018	13015	13548	5675	7179	10875	4345	28217	86799
2020-10-27	09:02:00	1930	2022	13018	13562	5680	7181	10901	4346	28215	86855
2020-10-27	10:02:00	1925	2025	13033	13563	5715	7191	10946	4350	28251	86999
2020-10-27	11:02:00	1924	2024	13039	13579	5740	7193	11004	4399	28311	87213
2020-10-27	12:02:00	1931	2053	13056	13598	5739	7197	11021	4426	28331	87352
2020-10-27	13:02:00	1939	2077	13095	13630	5740	7307	11021	4428	28340	87577
2020-10-27	14:02:01	1943	2098	13119	13706	5743	7318	11032	4427	28360	87746
2020-10-27	15:02:00	1954	2099	13153	13887	5763	7325	11044	4432	28434	88091
2020-10-27	16:02:00	1965	2100	13182	13955	5780	7344	11054	4459	28465	88304
2020-10-27	17:02:00	1968	2109	13190	14042	5790	7361	11080	4511	28493	88544
2020-10-27	18:02:00	1977	2115	13209	14181	5809	7402	11103	4537	28714	89047
2020-10-27	19:02:00	1982	2121	13242	14224	5809	7424	11124	4538	28802	89266
2020-10-27	20:02:00	2033	2126	13249	14274	5818	7499	11134	4538	28917	89588
2020-10-27	21:02:00	2033	2131	13313	14341	5821	7503	11145	4538	28975	89800
2020-10-27	22:02:00	2034	2131	13391	14350	5894	7517	11175	4538	29009	90039
2020-10-27	23:02:00	2037	2132	13454	14430	5905	7519	11199	4574	29039	90289
2020-10-28	00:02:00	2037	2135	13506	14432	5908	7521	11202	4611	29049	90401
2020-10-28	01:02:00	2038	2136	13534	14435	5910	7523	11211	4611	29055	90453
2020-10-28	02:02:00	2038	2137	13537	14437	5910	7525	11211	4611	29069	90475
2020-10-28	03:02:00	2038	2137	13537	14437	5910	7525	11211	4611	29070	90476
2020-10-28	04:02:00	2038	2137	13537	14442	5910	7526	11211	4611	29070	90482
2020-10-28	05:02:00	2038	2137	13537	14442	5910	7528	11214	4611	29070	90487
2020-10-28	06:02:00	2038	2137	13537	14443	5910	7528	11215	4612	29070	90490
2020-10-28	07:02:00	2038	2168	13544	14444	5910	7529	11225	4612	29101	90571
2020-10-28	08:02:00	2039	2169	13546	14450	5907	7537	11231	4612	29167	90658
2020-10-28	09:02:00	2041	2169	13566	14476	5909	7565	11252	4613	29205	90796
2020-10-28	10:02:00	2044	2170	13592	14484	5909	7596	11330	4614	29238	90977
2020-10-28	11:02:00	2045	2170	13595	14523	5914	7602	11441	4615	29244	91149
2020-10-28	12:02:00	2051	2182	13614	14600	5924	7612	11535	4615	29246	91379
2020-10-28	13:02:00	2049	2210	13623	14644	5949	7619	11539	4630	29258	91521
2020-10-28	14:02:00	2049	2234	13636	14694	5964	7631	11578	4639	29267	91692
2020-10-28	15:02:00	2065	2262	13657	14750	5977	7650	11592	4651	29291	91895
2020-10-28	16:02:00	1995	2180	12419	14292	4940	7123	10158	4535	27110	84752
2020-10-28	17:02:00	2072	2270	13742	14849	6015	7787	11634	4664	29343	92376
2020-10-28	18:02:00	2073	2299	13879	14956	6080	7831	11752	4664	29384	92918
2020-10-28	19:02:00	2080	2312	14166	15024	6085	7847	11786	4664	29450	93414
2020-10-28	20:02:00	2081	2313	14193	15076	6108	7854	11795	4675	29566	93661
2020-10-28	21:02:00	2085	2314	14202	15113	6156	7864	11806	4760	29621	93921
2020-10-28	22:02:00	2085	2314	14221	15154	6157	7868	11813	4771	29686	94069
2020-10-28	23:02:00	2087	2314	14225	15194	6216	7878	11828	4773	29701	94216
2020-10-29	00:02:00	2092	2323	14242	15198	6220	8029	11838	4773	29836	94551
2020-10-29	01:02:00	2092	2324	14253	15203	6221	8032	11840	4775	29950	94690
2020-10-29	02:02:00	2093	2331	14253	15218	6221	8035	11890	4775	29951	94767
2020-10-29	03:02:00	2093	2334	14254	15222	6221	8035	11901	4775	29952	94787
2020-10-29	04:02:00	2093	2334	14254	15222	6221	8036	11901	4775	29954	94790
2020-10-29	05:02:00	2093	2334	14254	15222	6221	8036	11901	4775	29956	94792
2020-10-29	06:02:00	2093	2334	14254	15223	6221	8036	11901	4775	29956	94793
2020-10-29	07:02:00	2093	2334	14254	15240	6221	8034	11901	4775	29965	94817
2020-10-29	08:02:00	2094	2335	14265	15259	6222	8040	11914	4776	29999	94904
2020-10-29	09:02:00	2125	2340	14277	15271	6222	8069	11925	4776	30038	95043
2020-10-29	10:02:00	2154	2345	14280	15305	6254	8096	11953	4779	30047	95213
2020-10-29	11:02:00	2155	2345	14292	15336	6257	8114	11978	4811	30049	95337
2020-10-29	12:02:00	2156	2366	14300	15415	6266	8167	12059	4832	30064	95625
2020-10-29	13:02:00	2157	2376	14315	15503	6291	8221	12108	4852	30094	95917
2020-10-29	14:02:01	2158	2402	14337	15598	6307	8241	12127	4883	30147	96200
2020-10-29	15:02:00	2166	2429	14356	15683	6320	8283	12167	4903	30175	96482
2020-10-29	16:02:00	2166	2459	14382	15802	6339	8380	12226	4943	30213	96910
2020-10-29	17:02:00	2170	2489	14390	16017	6348	8428	12247	4955	30236	97280
2020-10-29	18:02:00	2172	2492	14402	16138	6361	8461	12264	4974	30335	97599
2020-10-29	19:02:00	2174	2503	14572	16197	6365	8494	12268	5030	30382	97985
2020-10-29	20:02:00	2178	2503	14946	16337	6382	8504	12268	5062	30433	98613
2020-10-29	21:02:00	2180	2504	14962	16447	6410	8508	12274	5087	30519	98891
2020-10-29	22:02:00	2188	2508	14971	16463	6455	8509	12345	5106	30591	99136
2020-10-29	23:02:00	2292	2519	15023	16487	6504	8521	12357	5108	30757	99568
2020-10-30	00:02:00	2293	2523	15058	16530	6632	8714	12358	5111	30767	99986
2020-10-30	01:02:00	2293	2527	15064	16535	6633	8714	12358	5111	30780	100015
2020-10-30	02:02:00	2293	2527	15066	16536	6633	8714	12358	5111	30784	100022
2020-10-30	03:02:00	2294	2528	15069	16540	6633	8714	12410	5111	30795	100094
2020-10-30	04:02:00	2294	2528	15069	16540	6633	8714	12410	5111	30795	100094
2020-10-30	05:02:00	2294	2528	15069	16540	6633	8714	12410	5111	30797	100096
2020-10-30	06:02:00	2294	2528	15069	16541	6633	8714	12410	5111	30797	100097
2020-10-30	07:02:00	2294	2528	15069	16542	6633	8714	12410	5111	30797	100098
2020-10-30	08:02:00	2294	2528	15075	16544	6633	8715	12411	5128	30810	100138
2020-10-30	09:02:00	2299	2542	15090	16576	6636	8726	12449	5156	30836	100310
2020-10-30	10:02:00	2301	2544	15102	16591	6635	8763	12520	5174	30837	100467
2020-10-30	11:02:00	2316	2545	15110	16624	6633	8787	12608	5198	30871	100692
2020-10-30	12:02:00	2329	2571	15126	16650	6635	8805	12642	5208	30917	100883
2020-10-30	13:02:00	2335	2596	15152	16734	6643	8855	12655	5229	31017	101216
2020-10-30	14:02:01	2339	2622	15163	16820	6649	8869	12657	5264	31060	101443
2020-10-30	15:02:00	2347	2654	15200	16864	6668	8907	12675	5288	31150	101753
2020-10-30	16:02:00	2371	2674	15470	16959	6702	8961	12699	5325	31195	102356
2020-10-30	17:02:00	2375	2676	15632	17084	6720	8991	12737	5343	31227	102785
2020-10-30	18:02:00	2382	2729	15649	17187	6721	9065	12763	5398	31254	103148
2020-10-30	19:02:00	2389	2731	15666	17420	6741	9142	12771	5407	31337	103604
2020-10-30	20:02:00	2405	2733	15691	17526	6774	9175	12796	5407	31537	104044
2020-10-30	21:02:00	2431	2737	15792	17533	6834	9201	12826	5419	31637	104410
2020-10-30	22:02:00	2431	2740	15796	17565	6911	9209	12847	5519	31650	104668
2020-10-30	23:02:00	2432	2742	15798	17587	6964	9400	12949	5522	31660	105054
2020-10-31	00:02:00	2434	2746	15835	17601	6970	9434	13081	5524	31682	105307
2020-10-31	01:02:00	2434	2746	15839	17603	6970	9481	13110	5524	31701	105408
2020-10-31	02:02:00	2436	2746	15860	17606	6970	9486	13111	5524	31707	105446
2020-10-31	03:02:00	2436	2746	15860	17607	6970	9487	13112	5524	31707	105449
2020-10-31	04:02:00	2436	2746	15863	17608	6970	9487	13112	5524	31773	105519
2020-10-31	05:02:00	2436	2746	15863	17608	6970	9487	13112	5524	31775	105521
2020-10-31	06:02:00	2436	2746	15863	17611	6970	9488	13126	5524	31775	105539
2020-10-31	07:02:00	2438	2747	15875	17616	6970	9488	13126	5524	31815	105599
2020-10-31	08:02:00	2440	2747	15875	17655	6970	9496	13129	5524	31820	105656
2020-10-31	09:02:00	2440	2751	15890	17663	6972	9504	13160	5524	31893	105797
2020-10-31	10:02:00	2442	2759	15895	17672	6972	9512	13212	5525	31917	105906
2020-10-31	11:02:00	2442	2767	15897	17795	6972	9536	13275	5525	31910	106119
2020-10-31	12:02:00	2441	2788	15901	17943	6974	9564	13292	5536	31903	106342
2020-10-31	13:02:00	2444	2822	15910	17962	6975	9568	13314	5544	31936	106475
2020-10-31	14:02:01	2446	2832	15911	18016	6977	9572	13315	5572	31943	106584
2020-10-31	15:02:00	2448	2898	15913	18045	6982	9576	13323	5599	32000	106784
2020-10-31	16:02:00	2487	2929	15928	18117	6993	9600	13322	5605	32144	107125
2020-10-31	17:02:00	2515	2943	15936	18151	7006	9628	13329	5606	32178	107292
2020-10-31	20:02:00	2558	2964	16218	18252	7021	9703	13350	5651	32203	107920
2020-10-31	21:02:00	2622	2974	16335	18291	7067	9887	13357	5730	32377	108640
2020-10-31	22:02:00	2623	2975	16467	18657	7158	9894	13393	5784	32398	109349
2020-10-31	23:02:00	2623	2978	16510	18691	7294	9901	13396	5784	32499	109676
2020-11-01	00:02:00	2624	2990	16523	18708	7322	9987	13397	5785	32552	109888
2020-11-01	01:02:00	2624	2990	16533	18777	7322	10083	13397	5793	32562	110081
2020-11-01	02:02:00	2624	2990	16533	18777	7322	10083	13400	5793	32566	110088
2020-11-01	03:02:00	2624	2990	16533	18777	7322	10084	13433	5793	32567	110123
2020-11-01	04:02:00	2624	2990	16538	18777	7322	10094	13446	5793	32578	110162
2020-11-01	05:02:00	2624	2990	16538	18777	7322	10094	13446	5793	32579	110163
2020-11-01	06:02:00	2624	2990	16538	18778	7322	10095	13446	5793	32580	110166
2020-11-01	07:02:00	2624	2990	16538	18814	7322	10095	13446	5793	32581	110203
2020-11-01	08:02:00	2626	2991	16538	18818	7322	10095	13448	5793	32582	110213
2020-11-01	09:02:00	2630	2996	16539	18824	7323	10097	13494	5793	32609	110305
2020-11-01	10:02:00	2633	2998	16539	18837	7327	10102	13560	5793	32607	110396
2020-11-01	11:02:00	2636	2997	16544	18878	7328	10102	13685	5793	32628	110591
2020-11-01	12:02:00	2664	2998	16553	18902	7330	10111	13719	5794	32720	110791
2020-11-01	13:02:00	2674	3007	16573	18933	7332	10115	13725	5794	32730	110883
2020-11-01	14:02:01	2692	3024	16620	18994	7338	10120	13757	5794	32771	111110
2020-11-01	15:02:00	2710	3037	16632	19019	7338	10135	13786	5807	32799	111263
2020-11-01	16:02:00	2720	3040	16660	19063	7338	10149	13794	5859	32896	111519
2020-11-01	17:02:00	2763	3039	16665	19116	7339	10185	13813	5899	32969	111788
2020-11-01	18:02:00	2763	3052	16712	19221	7372	10290	13822	5944	32988	112164
2020-11-01	19:02:00	2765	3060	16900	19272	7393	10301	13826	5961	33049	112527
2020-11-01	20:02:00	2767	3061	16991	19496	7451	10323	13828	6025	33057	112999
2020-11-01	21:02:00	2767	3074	17080	19561	7551	10435	13875	6067	33063	113473
2020-11-01	22:02:00	2767	3074	17202	19629	7617	10442	13904	6123	33068	113826
2020-11-01	23:02:00	2767	3074	17203	19633	7718	10444	13920	6172	33069	114000
2020-11-02	00:02:00	2767	3074	17211	19643	7737	10453	13926	6174	33076	114061
2020-11-02	01:02:00	2767	3075	17213	19646	7737	10455	13937	6180	33132	114142
2020-11-02	02:02:00	2767	3075	17213	19647	7737	10455	13945	6180	33136	114155
2020-11-02	03:02:00	2767	3076	17217	19647	7737	10465	13945	6180	33223	114257
2020-11-02	04:02:00	2767	3076	17219	19647	7737	10466	13965	6180	33249	114306
2020-11-02	05:02:00	2767	3076	17219	19647	7737	10467	13972	6180	33249	114314
2020-11-02	06:02:00	2767	3076	17219	19647	7737	10467	13986	6180	33249	114328
2020-11-02	07:02:00	2767	3077	17219	19649	7734	10467	13994	6180	33250	114337
2020-11-02	08:02:00	2768	3078	17219	19652	7732	10471	13998	6180	33281	114379
2020-11-02	09:02:00	2772	3084	17224	19665	7731	10476	14018	6182	33283	114435
2020-11-02	10:02:00	2778	3085	17223	19687	7733	10480	14081	6210	33340	114617
2020-11-06	07:02:00	3559	4280	20953	25329	9597	13651	16798	7535	37172	138874
2020-11-06	08:02:00	3565	4319	20957	25346	9628	13700	16847	7535	37223	139120
2020-11-06	09:02:00	3594	4339	20986	25354	9628	13727	16903	7536	37249	139316
2020-11-06	10:02:00	3603	4349	20996	25382	9633	13768	17000	7537	37279	139547
2020-11-06	11:02:00	3603	4362	21015	25402	9633	13793	17125	7538	37317	139788
2020-11-06	12:02:00	3609	4386	21028	25495	9635	13823	17239	7579	37380	140174
2020-11-06	13:02:00	3616	4430	21039	25621	9633	13863	17323	7658	37404	140587
2020-11-06	14:02:00	3636	4461	21048	25785	9642	13951	17352	7660	37434	140969
2020-11-06	15:02:00	3646	4487	21078	25891	9638	14040	17389	7662	37466	141297
2020-11-06	16:02:00	3649	4528	21097	26018	9655	14286	17400	7662	37468	141763
2020-11-06	17:02:00	3653	4536	21203	26110	9662	14340	17425	7663	37504	142096
2020-11-06	18:02:00	3680	4562	21225	26325	9668	14387	17456	7665	37554	142522
2020-11-06	19:02:00	3687	4612	21269	26450	9671	14408	17475	7665	37564	142801
2020-11-06	20:02:00	3690	4642	21453	26746	9673	14442	17490	7666	37592	143394
2020-11-06	21:02:00	3707	4649	21459	27120	9673	14453	17498	7696	37738	143993
2020-11-06	22:02:00	3708	4708	21470	27204	9680	14455	17548	7752	37834	144359
2020-11-06	23:02:00	3709	4724	21477	27224	9680	14467	17560	7840	37875	144556
2020-11-07	00:02:00	3711	4727	21481	27236	9683	14506	17561	7915	38013	144833
2020-11-07	01:02:00	3714	4733	21511	27240	9684	14716	17561	8016	38020	145195
2020-11-07	02:02:00	3714	4734	21583	27577	9686	14717	17613	8178	38023	145825
2020-11-07	03:02:00	3714	4735	21831	27603	9686	14717	17624	8265	38026	146201
2020-11-07	04:02:00	3715	4735	22041	27603	9686	14718	17625	8265	38027	146415
2020-11-07	05:02:00	3715	4735	22043	27603	9686	14718	17625	8265	38029	146419
2020-11-07	06:02:00	3715	4735	22043	27604	9699	14719	17628	8265	38029	146437
2020-11-07	07:02:00	3715	4737	22043	27608	9793	14719	17630	8265	38029	146539
2020-11-07	08:02:00	3718	4742	22046	27618	9890	14721	17653	8266	38031	146685
2020-11-07	09:02:00	3719	4746	22051	27670	10002	14733	17718	8266	38061	146966
2020-11-07	10:02:00	3722	4751	22059	27690	10075	14770	17872	8296	38072	147307
2020-11-07	11:02:00	3724	4754	22068	27700	10079	14789	17992	8321	38123	147550
2020-11-07	12:02:00	3725	4767	22073	27747	10112	14833	18108	8400	38153	147918
2020-11-07	13:02:00	3749	4802	22095	27873	10174	14965	18161	8418	38183	148420
2020-11-07	14:02:00	3758	4831	22134	28020	10222	15011	18209	8418	38191	148794
2020-11-07	15:02:00	3786	4884	22137	28051	10229	15027	18224	8418	38214	148970
2020-11-07	16:02:00	3826	4899	22144	28125	10286	15070	18233	8421	38239	149243
2020-11-07	17:02:00	3895	4901	22177	28261	10328	15183	18262	8489	38260	149756
2020-11-07	18:02:00	3896	4923	22204	28439	10332	15218	18273	8515	38309	150109
2020-11-07	19:02:00	3931	4925	22256	28483	10333	15239	18280	8581	38333	150361
2020-11-07	20:02:00	3943	4925	22322	28551	10334	15303	18290	8582	38364	150614
2020-11-07	21:02:00	3943	4925	22586	28606	10335	15431	18317	8626	38375	151144
2020-11-07	22:02:00	3943	4928	22626	28611	10444	15442	18326	8671	38401	151392
2020-11-07	23:02:00	3944	4929	22630	28653	10524	15444	18337	8672	38428	151561
2020-11-08	00:02:00	3944	4929	22629	28955	10524	15444	18365	8672	38430	151892
2020-11-08	01:02:00	3945	4932	22767	29132	10541	15472	18365	8673	38440	152267
2020-11-08	02:02:00	3945	4932	22904	29133	10541	15472	18365	8673	38559	152524
2020-11-08	03:02:00	3945	4932	22926	29133	10541	15472	18365	8673	38571	152558
2020-11-08	04:02:00	3945	4932	22926	29134	10541	15472	18365	8673	38571	152559
2020-11-08	05:02:00	3945	4932	22926	29134	10541	15473	18365	8673	38572	152561
2020-11-08	06:02:00	3945	4932	22926	29148	10541	15473	18365	8673	38572	152575
2020-11-08	07:02:00	3945	4932	22926	29216	10567	15473	18365	8673	38572	152669
2020-11-08	08:02:00	3946	4932	22929	29279	10616	15473	18371	8673	38577	152796
2020-11-08	09:02:00	3948	4932	22934	29300	10627	15475	18409	8673	38583	152881
2020-11-08	10:02:00	3955	4935	22937	29315	10627	15475	18506	8680	38597	153027
2020-11-08	11:02:00	3956	4935	22938	29319	10626	15489	18596	8709	38635	153203
2020-11-08	12:02:00	3968	4934	22941	29365	10639	15507	18721	8712	38691	153478
2020-11-08	13:02:00	3972	4991	22949	29427	10651	15514	18774	8793	38748	153819
2020-11-08	14:02:00	4006	5014	22955	29490	10618	15528	18787	8800	38843	154041
2020-11-08	15:02:00	4066	5024	22989	29595	10645	15665	18816	8805	38914	154519
2020-11-08	16:02:00	4077	5045	23346	29789	10766	15745	18818	8809	39022	155417
2020-11-08	17:02:00	4091	5045	23363	29868	10844	15762	18827	8809	39092	155701
2020-11-08	18:02:00	4134	5066	23369	29910	10881	15772	18850	8811	39110	155903
2020-11-08	19:02:00	4139	5075	23393	29933	10891	15776	18862	8846	39136	156051
2020-11-08	20:02:00	4139	5079	23468	29964	10890	15779	18883	8849	39152	156203
2020-11-08	21:02:00	4140	5080	23558	29979	10893	15784	18929	9036	39182	156581
2020-11-08	23:02:00	4140	5087	23586	30284	10979	15850	18983	9037	39195	157141
2020-11-09	00:02:00	4140	5088	23586	30290	10999	15902	19000	9038	39197	157240
2020-11-09	01:02:00	4140	5088	23586	30389	10999	15957	19004	9038	39202	157403
2020-11-09	02:02:00	4140	5088	23601	30456	10999	16117	19004	9038	39219	157662
2020-11-09	03:02:00	4142	5088	23643	30593	10999	16169	19004	9038	39228	157904
2020-11-09	04:02:00	4142	5091	23722	30702	10999	16178	19004	9038	39229	158105
2020-11-09	05:02:00	4142	5091	23722	30702	10999	16178	19004	9038	39229	158105
2020-11-09	06:02:00	4142	5092	23722	30703	10999	16178	19004	9038	39229	158107
2020-11-09	07:02:00	4142	5095	23724	30704	11002	16178	19004	9038	39229	158116
2020-11-09	08:02:00	4142	5095	23724	30705	11000	16179	19004	9038	39229	158116
2020-11-09	09:02:00	4143	5095	23729	30711	11008	16184	19048	9040	39243	158201
2020-11-09	10:02:00	4165	5104	23738	30724	11008	16194	19188	9050	39257	158428
2020-11-09	11:02:00	4174	5107	23742	30724	11008	16198	19215	9050	39258	158476
2020-11-09	12:02:00	4179	5108	23762	30762	11017	16219	19349	9051	39338	158785
2020-11-09	13:02:00	4183	5132	23775	30842	11015	16262	19401	9058	39470	159138
2020-11-09	14:02:00	4190	5171	23797	30927	11025	16287	19447	9068	39536	159448
2020-11-09	15:02:00	4215	5196	23812	30950	11020	16301	19480	9104	39596	159674
2020-11-09	16:02:00	4223	5217	23841	30975	11022	16362	19506	9109	39653	159908
2020-11-09	17:02:00	4226	5233	23919	31068	11026	16531	19529	9131	39755	160418
2020-11-09	18:02:00	4229	5253	24153	31151	11027	16595	19556	9170	39795	160929
2020-11-09	19:02:00	4234	5279	24342	31241	11031	16641	19590	9205	39829	161392
2020-11-09	20:02:00	4234	5310	24500	31320	11036	16675	19610	9239	39880	161804
2020-11-09	21:02:00	4237	5331	24541	31703	11060	16703	19672	9314	40125	162686
2020-11-09	22:02:00	4239	5331	24553	31754	11126	16706	19799	9362	40141	163011
2020-11-09	23:02:00	4238	5330	24552	31787	11165	16709	19892	9408	40182	163263
2020-11-10	00:02:00	4238	5333	24553	31789	11199	16755	19925	9465	40175	163432
2020-11-10	01:02:00	4238	5335	24575	31797	11222	16933	19929	9466	40180	163675
2020-11-10	02:02:00	4238	5335	24696	31877	11241	16946	19931	9466	40186	163916
2020-11-10	03:02:00	4239	5335	24697	31881	11266	16946	19931	9467	40188	163950
2020-11-10	04:02:00	4240	5335	24699	31881	11272	16946	19931	9467	40212	163983
2020-11-10	05:02:00	4240	5335	24699	31882	11272	16946	19931	9467	40212	163984
2020-11-10	06:02:00	4240	5335	24699	31884	11272	16946	19931	9467	40213	163987
2020-11-10	07:02:00	4240	5337	24699	31888	11275	16946	19934	9467	40213	163999
2020-11-10	08:02:00	4246	5338	24700	31902	11291	16974	19936	9467	40221	164075
2020-11-10	09:02:00	4251	5345	24707	31916	11295	16993	19968	9470	40243	164188
2020-11-10	10:02:00	4302	5346	24761	31946	11329	17088	20189	9476	40432	164869
2020-11-10	11:02:00	4448	5356	24773	31967	11349	17142	20303	9565	40608	165511
2020-11-10	12:02:00	4458	5364	24775	31995	11365	17155	20364	9589	40651	165716
2020-11-10	13:02:00	4462	5424	24795	32169	11369	17253	20371	9592	40724	166159
2020-11-10	14:02:00	4465	5458	24913	32323	11375	17278	20374	9600	40744	166530
2020-11-10	15:02:00	4497	5464	24956	32391	11376	17292	20402	9600	40767	166745
2020-11-10	16:02:00	4507	5481	24999	32448	11375	17310	20468	9600	40792	166980
2020-11-10	17:02:00	4508	5487	25035	32535	11377	17355	20530	9609	40871	167307
2020-11-10	18:02:00	4540	5524	25129	32700	11380	17405	20583	9625	41071	167957
2020-11-10	19:02:00	4543	5548	25156	32823	11386	17478	20612	9642	41179	168367
2020-11-10	20:02:00	4594	5567	25192	32966	11425	17515	20662	9680	41218	168819
2020-11-10	21:02:00	4597	5690	25240	33137	11427	17522	20731	9763	41536	169643
2020-11-10	22:02:00	4598	5717	25259	33240	11450	17621	20830	9984	41619	170318
2020-11-10	23:02:00	4600	5733	25271	33254	11486	17708	20908	9985	41730	170675
2020-11-11	00:02:00	4602	5749	25289	33260	11529	17800	20940	9987	41816	170972
2020-11-11	01:02:00	4602	5768	25350	33266	11613	17803	20944	9987	41860	171193
2020-11-11	02:02:00	4603	5952	25351	33267	11614	17804	20945	9987	41877	171400
2020-11-11	03:02:00	4605	6037	25364	33267	11614	17805	20947	9988	42040	171667
2020-11-11	04:02:00	4605	6046	25372	33270	11616	17806	20952	9988	42366	172021
2020-11-11	05:02:00	4607	6060	25379	33271	11616	17824	20952	9989	42516	172214
2020-11-11	06:02:00	4610	6132	25413	33276	11630	17827	20953	9989	42560	172390
2020-11-11	07:02:00	4612	6223	25420	33284	11631	17827	20957	9989	42760	172703
2020-11-11	08:02:00	4616	6231	25429	33322	11631	17843	20986	9999	42923	172980
2020-11-11	09:02:00	4620	6233	25446	33425	11632	17902	20997	10009	43040	173304
2020-11-11	10:02:00	4618	6237	25577	33546	11666	18073	21081	10014	43108	173920
2020-11-11	11:02:00	4619	6237	25610	33634	11664	18091	21134	10017	43107	174113
2020-11-11	12:02:00	4636	6314	25698	34099	11723	18155	21333	10115	43161	175234
2020-11-11	13:02:00	4638	6338	25879	34291	11765	18203	21361	10134	43181	175790
2020-11-11	14:02:00	4643	6424	25931	34416	11823	18316	21383	10138	43255	176329
2020-11-11	15:02:00	4665	6484	25974	34469	11865	18362	21405	10142	43284	176650
2020-11-11	16:02:00	4681	6503	26013	34540	11890	18388	21428	10161	43335	176939
2020-11-11	17:02:00	4689	6517	26073	34719	11987	18483	21500	10234	43491	177693
2020-11-11	18:02:00	4695	6532	26311	34885	12098	18537	21572	10309	43551	178490
2020-11-11	19:02:00	4699	6543	26338	35111	12178	18699	21621	10349	43680	179218
2020-11-11	20:02:00	4714	6572	26393	35428	12300	18864	21638	10356	43894	180159
2020-11-11	21:02:00	4728	6575	26398	35469	12424	18874	21718	10358	43961	180505
2020-11-11	22:02:00	4737	6602	26414	35493	12433	18877	21791	10359	44098	180804
2020-11-11	23:02:00	4740	6613	26438	35506	12433	18909	21819	10359	44197	181014
2020-11-12	00:02:00	4740	6615	26560	35831	12434	18958	21849	10359	44213	181559
2020-11-12	01:02:00	4740	6615	26846	35835	12436	18958	21850	10359	44244	181883
2020-11-12	02:02:00	4740	6615	26846	35836	12436	18959	21850	10359	44252	181893
2020-11-12	03:02:00	4740	6615	26851	35836	12436	18960	21851	10359	44296	181944
2020-11-12	04:02:00	4741	6615	26851	35836	12436	18961	21851	10359	44297	181947
2020-11-12	05:02:00	4741	6615	26851	35837	12436	18961	21851	10359	44297	181948
2020-11-12	06:02:00	4741	6615	26852	35838	12436	18961	21851	10359	44297	181950
2020-11-12	07:02:00	4744	6620	26875	35838	12436	18981	21859	10359	44408	182120
2020-11-12	08:02:00	4747	6622	26875	35859	12437	18987	21882	10359	44410	182178
2020-11-12	09:02:00	4751	6628	26891	35980	12652	19003	21903	10428	44428	182664
2020-11-12	10:02:00	4821	6645	26907	36079	12655	19031	21962	10617	44532	183249
2020-11-12	11:02:00	4823	6648	26912	36096	12656	19034	21981	10621	44616	183387
2020-11-12	12:02:00	4853	6716	26923	36212	12723	19086	22259	10708	44739	184219
2020-11-12	13:02:00	4889	6853	26939	36306	12829	19110	22286	10843	44790	184845
2020-11-12	14:02:00	4965	6892	26952	36392	12945	19126	22285	10864	44990	185411
2020-11-12	15:02:00	4969	6901	26972	36434	12951	19140	22305	10869	45045	185586
2020-11-12	16:02:00	4974	6925	26998	36473	12979	19170	22321	10885	45137	185862
2020-11-12	17:02:00	4994	6934	27007	36550	13005	19183	22335	10898	45198	186104
2020-11-12	18:02:00	5009	6940	27013	36574	13008	19201	22340	10904	45219	186208
2020-11-12	19:02:00	5021	6979	27034	36792	13086	19380	22377	10920	45330	186919
2020-11-12	20:02:00	5022	7014	27077	36964	13095	19494	22423	10935	45383	187407
2020-11-12	21:02:00	5024	7080	27400	37218	13158	19607	22484	11016	45656	188643
2020-11-12	22:02:00	5027	7268	27486	37520	13273	19760	22588	11145	45857	189924
2020-11-12	23:02:00	5030	7373	27496	37526	13276	19785	22669	11168	45933	190256
2020-11-13	00:02:00	5030	7384	27535	37639	13280	19903	22686	11168	45951	190576
2020-11-13	01:02:00	5031	7442	27624	37725	13282	19904	22710	11168	45955	190841
2020-11-13	02:02:00	5031	7449	27624	37728	13282	19905	22743	11168	46001	190931
2020-11-13	03:02:00	5031	7449	27624	37728	13282	19905	22753	11168	46001	190941
2020-11-13	04:02:00	5031	7449	27624	37728	13282	19905	22753	11168	46001	190941
2020-11-13	05:02:00	5031	7449	27624	37728	13282	19905	22753	11168	46001	190941
2020-11-13	06:02:00	5031	7449	27624	37728	13282	19905	22753	11168	46001	190941
2020-11-13	07:02:00	5032	7569	27654	37729	13282	19907	22753	11168	46043	191137
2020-11-13	08:02:00	5040	7629	27671	37763	13283	19909	22769	11168	46093	191325
2020-11-13	09:02:00	5041	7665	27679	37838	13286	19947	22791	11170	46117	191534
2020-11-13	10:02:00	5065	7677	27690	37882	13366	19988	22883	11170	46210	191931
2020-11-13	11:02:00	5117	7715	27706	37923	13368	19999	22947	11213	46295	192283
2020-11-13	12:02:00	5126	7750	27719	37972	13381	20025	22960	11250	46426	192609
2020-11-13	13:02:00	5140	7819	27731	38030	13387	20051	22988	11251	46466	192863
2020-11-13	14:02:00	5142	7832	27732	38051	13391	20072	22998	11286	46466	192970
